video_id,channel_id,video_title,channel_title,published_at,description,thumbnail_url,views,likes,duration,duration_seconds
6Mbpa0zKaQw,UCMiJRAwDNSNzuYeN2uWa0pA,7 WEIRDEST AirPod Cases!,Mrwhosetheboss,2025-03-06 11:03:26+00:00,,https://i.ytimg.com/vi/6Mbpa0zKaQw/hqdefault.jpg,9610.0,5321.0,PT59S,59
KGZ4VFDvRGY,UCMiJRAwDNSNzuYeN2uWa0pA,The Best Phone Camera in the World,Mrwhosetheboss,2025-03-03 09:25:00+00:00,,https://i.ytimg.com/vi/KGZ4VFDvRGY/hqdefault.jpg,2072779.0,154292.0,PT37S,37
HvnY2IWoAGI,UCMiJRAwDNSNzuYeN2uWa0pA,The 2 Best Phone Cameras in the World.,Mrwhosetheboss,2025-03-03 06:30:09+00:00,Could you see yourself ever using something like the Xiaomi Concept Phone Go to https://surfshark.com/boss for 4 extra ...,https://i.ytimg.com/vi/HvnY2IWoAGI/hqdefault.jpg,2936448.0,83598.0,PT13M10S,790
quUFmlvjSHk,UCMiJRAwDNSNzuYeN2uWa0pA,Most Powerful Lighter In The World,Mrwhosetheboss,2025-02-25 20:20:52+00:00,shorts #tech #lighter.,https://i.ytimg.com/vi/quUFmlvjSHk/hqdefault.jpg,2314209.0,194487.0,PT1M,60
78cX0yLJPMw,UCMiJRAwDNSNzuYeN2uWa0pA,I bought the Ultimate Survival Tech,Mrwhosetheboss,2025-02-22 13:24:28+00:00,I bought and tested the best survival tech I could find! Download Opera Browser for free ...,https://i.ytimg.com/vi/78cX0yLJPMw/hqdefault.jpg,4616001.0,176102.0,PT33M7S,1987
mkcgVN90zl0,UCMiJRAwDNSNzuYeN2uWa0pA,This Gadget BRICKS Your Phone!,Mrwhosetheboss,2025-02-21 14:57:07+00:00,shorts #tech #gadgets #socialmedia.,https://i.ytimg.com/vi/mkcgVN90zl0/hqdefault.jpg,4512454.0,381726.0,PT48S,48
DnY6J7YAsGg,UCMiJRAwDNSNzuYeN2uWa0pA,Oppo Find N5 Review - Samsung just got Demolished!?,Mrwhosetheboss,2025-02-20 12:00:17+00:00,"The Thinnest, and somehow also BEST Foldable I have ever seen - but how? Go to https://surfshark.com/boss for 4 extra ...",https://i.ytimg.com/vi/DnY6J7YAsGg/hqdefault.jpg,4755677.0,113982.0,PT14M50S,890
prZK4ot7lRs,UCMiJRAwDNSNzuYeN2uWa0pA,This Phone Gimbal Has an Insane Trick!,Mrwhosetheboss,2025-02-18 13:02:23+00:00,shorts #dji #gadgets #smartphone DJI Phone Gimbal / DJI Osmo Mobile 7 Series / Osmo Mobile 7.,https://i.ytimg.com/vi/prZK4ot7lRs/hqdefault.jpg,341095.0,30462.0,PT1M,60
HvbOESd9u1w,UCMiJRAwDNSNzuYeN2uWa0pA,13 Tragic Tech Fails that need to DIE,Mrwhosetheboss,2025-02-08 14:05:48+00:00,"The most tragic tech fails, from GoPro, to Honey, to Sonos, Threads, Spotify and more Take your personal data back with ...",https://i.ytimg.com/vi/HvbOESd9u1w/hqdefault.jpg,3192661.0,118106.0,PT27M33S,1653
KXl8uY8SUPo,UCMiJRAwDNSNzuYeN2uWa0pA,5 Phone Cases With SECRET Abilities!,Mrwhosetheboss,2025-02-05 15:41:53+00:00,,https://i.ytimg.com/vi/KXl8uY8SUPo/hqdefault.jpg,3124834.0,210981.0,PT59S,59
5VMckmQneCk,UCMiJRAwDNSNzuYeN2uWa0pA,Samsung S25 Ultra Review - Things just got Messy.,Mrwhosetheboss,2025-01-29 21:06:54+00:00,"Full review of the Samsung Galaxy S25 Ultra - camera, battery, and everything else! Go to https://surfshark.com/boss for 4 extra ...",https://i.ytimg.com/vi/5VMckmQneCk/hqdefault.jpg,4030421.0,123207.0,PT15M54S,954
fL56fM5HSRM,UCMiJRAwDNSNzuYeN2uWa0pA,Is your phone DIRTIER than a Toilet?,Mrwhosetheboss,2025-01-28 17:15:42+00:00,,https://i.ytimg.com/vi/fL56fM5HSRM/hqdefault.jpg,1262379.0,100674.0,PT55S,55
undwfOwhVsw,UCMiJRAwDNSNzuYeN2uWa0pA,Samsung S25 Ultra vs iPhone 16 Pro Max Camera Battle,Mrwhosetheboss,2025-01-26 16:07:09+00:00,"Samsung Galaxy S25 Ultra Camera vs iPhone 16 Pro Max, including Photos, Videos, Slow-mo, Night Mode, Portrait, and lots ...",https://i.ytimg.com/vi/undwfOwhVsw/hqdefault.jpg,3706807.0,114852.0,PT18M26S,1106
xVEtLb8Wx5M,UCMiJRAwDNSNzuYeN2uWa0pA,I tested the $2000 RTX 5090 Graphics Card,Mrwhosetheboss,2025-01-23 14:03:22+00:00,Unboxing and testing the RTX 5090! You can try invideo AI for free here: https://invideo.io/i/MWB - saving you hundreds of dollars ...,https://i.ytimg.com/vi/xVEtLb8Wx5M/hqdefault.jpg,4600513.0,131975.0,PT18M26S,1106
ShJw2I8cgBE,UCMiJRAwDNSNzuYeN2uWa0pA,Samsung S25 Ultra Hands On - The New Era,Mrwhosetheboss,2025-01-22 18:00:32+00:00,Hands on impressions of the Samsung Galaxy S25 Ultra - lets see if it lives up to the hype For the upgraded TORRAS Samsung ...,https://i.ytimg.com/vi/ShJw2I8cgBE/hqdefault.jpg,5194691.0,173228.0,PT17M6S,1026
oVPWhVgEF0U,UCMiJRAwDNSNzuYeN2uWa0pA,6 Most CURSED Gadgets!,Mrwhosetheboss,2025-01-20 14:37:10+00:00,shorts #tech #gadgets #cursed.,https://i.ytimg.com/vi/oVPWhVgEF0U/hqdefault.jpg,2903122.0,188087.0,PT59S,59
UdpFPApfQ_0,UCMiJRAwDNSNzuYeN2uWa0pA,The Most Idiot-Proof Drone Ever,Mrwhosetheboss,2025-01-14 13:00:45+00:00,shorts #tech #drone #camera #djiflip.,https://i.ytimg.com/vi/UdpFPApfQ_0/hqdefault.jpg,1570265.0,89409.0,PT59S,59
0PXAOIrgyk8,UCMiJRAwDNSNzuYeN2uWa0pA,These iPhone Tricks Will Change Your Life,Mrwhosetheboss,2025-01-13 19:21:31+00:00,shorts #tech #iphone #smartphone.,https://i.ytimg.com/vi/0PXAOIrgyk8/hqdefault.jpg,2109433.0,132444.0,PT1M8S,68
NeNfrTx9UD8,UCMiJRAwDNSNzuYeN2uWa0pA,Which $0 Phone Case Wins?,Mrwhosetheboss,2025-01-12 16:21:06+00:00,shorts #tech #phonecase #smartphone.,https://i.ytimg.com/vi/NeNfrTx9UD8/hqdefault.jpg,1588363.0,110619.0,PT1M7S,67
V8e_Ocuc5gw,UCMiJRAwDNSNzuYeN2uWa0pA,I built the Dream Studio,Mrwhosetheboss,2025-01-11 13:48:38+00:00,"Welcome to the next chapter ❤️ Lepro US Links: TB1 - https://amzn.to/3WcWZiR, TB2 - https://amzn.to/4fSmDAy Lepro UK Links: ...",https://i.ytimg.com/vi/V8e_Ocuc5gw/hqdefault.jpg,3037244.0,141052.0,PT26M24S,1584
FXlms046z2s,UCMiJRAwDNSNzuYeN2uWa0pA,Asking My AI Glasses Harder and Harder Questions #raybanmeta,Mrwhosetheboss,2025-01-10 18:53:57+00:00,raybanmetapartner #raybanmeta.,https://i.ytimg.com/vi/FXlms046z2s/hqdefault.jpg,1849477.0,133156.0,PT53S,53
epWcUV1F9CM,UCMiJRAwDNSNzuYeN2uWa0pA,I built the Dream Smart Garden,Mrwhosetheboss,2025-01-05 12:00:00+00:00,The Philips Hue lights at the end Get 15% off the XGIMI MoGo 3 Pro - The Ultimate Portable Projector! US Official Site: ...,https://i.ytimg.com/vi/epWcUV1F9CM/hqdefault.jpg,3026783.0,106012.0,PT17M20S,1040
lU_8Hxh3RZ4,UCMiJRAwDNSNzuYeN2uWa0pA,The DJI Air 3S Has A Secret,Mrwhosetheboss,2024-12-31 00:37:54+00:00,shorts #tech #gadgets #drone #djiair3s #dji.,https://i.ytimg.com/vi/lU_8Hxh3RZ4/hqdefault.jpg,1562150.0,97432.0,PT54S,54
L190UWL934c,UCMiJRAwDNSNzuYeN2uWa0pA,I built the Dream Smart Home Gym,Mrwhosetheboss,2024-12-28 14:06:43+00:00,Shoutout to @JeffNippard and @Browney for the help! Download Opera Browser for free ...,https://i.ytimg.com/vi/L190UWL934c/hqdefault.jpg,2962743.0,101350.0,PT23M34S,1414
LWEDJ_YgEaA,UCMiJRAwDNSNzuYeN2uWa0pA,I built the Dream Smart Kitchen,Mrwhosetheboss,2024-12-21 13:35:57+00:00,"not bad ninja, not bad at all Take your cleaning to the next level this holiday season! https://roborock.pxf.io/POzk1R - From now ...",https://i.ytimg.com/vi/LWEDJ_YgEaA/hqdefault.jpg,4472240.0,135749.0,PT22M56S,1376
-hlwlML6pEg,UCMiJRAwDNSNzuYeN2uWa0pA,The INSANE Tech behind MrBeast’s Biggest Video Ever,Mrwhosetheboss,2024-12-19 17:00:00+00:00,"So yeah, the MrBeast Beast Games are wilder than you think - I have NEVER seen Tech like this just to make ONE YOUTUBE ...",https://i.ytimg.com/vi/-hlwlML6pEg/hqdefault.jpg,4638821.0,166133.0,PT35M12S,2112
yeK6hWmNkXA,UCMiJRAwDNSNzuYeN2uWa0pA,Most Futuristic Christmas Tree!,Mrwhosetheboss,2024-12-18 17:05:02+00:00,,https://i.ytimg.com/vi/yeK6hWmNkXA/hqdefault.jpg,1707473.0,117186.0,PT17S,17
rj-db6BAEg8,UCMiJRAwDNSNzuYeN2uWa0pA,I tested the 14 most OVERKILL Smartphone Gadgets,Mrwhosetheboss,2024-12-16 12:26:27+00:00,Let's turn this iPhone into the most rigged-up phone to ever exist Lexar Professional Go Portable SSD with Hub: ...,https://i.ytimg.com/vi/rj-db6BAEg8/hqdefault.jpg,3309036.0,88468.0,PT17M7S,1027
Yr-VGSvi8AI,UCMiJRAwDNSNzuYeN2uWa0pA,The Most CUSTOMISABLE Phone Case!,Mrwhosetheboss,2024-12-10 19:11:17+00:00,shorts #smartphone #case #gadgets #tech.,https://i.ytimg.com/vi/Yr-VGSvi8AI/hqdefault.jpg,4104155.0,293718.0,PT52S,52
b40BxyZGW2I,UCMiJRAwDNSNzuYeN2uWa0pA,I built the Dream Smart Bedroom!,Mrwhosetheboss,2024-12-07 12:13:18+00:00,"I love cable management (can you tell ) - Check out ESR's Holiday Season promotion, running now through 12/25/2024, with up ...",https://i.ytimg.com/vi/b40BxyZGW2I/hqdefault.jpg,3722119.0,123259.0,PT25M33S,1533
16w6qzwN_3Q,UCMiJRAwDNSNzuYeN2uWa0pA,I built the Dream Office Setup!,Mrwhosetheboss,2024-11-30 15:57:36+00:00,What one thing would you add to YOUR dream office? Use my exclusive promo code MRWHOSETHEBOSS to get the E7 PRO ...,https://i.ytimg.com/vi/16w6qzwN_3Q/hqdefault.jpg,3920024.0,142593.0,PT21M1S,1261
P6B_uE-mYDQ,UCMiJRAwDNSNzuYeN2uWa0pA,Smartest Robot Vacuum EVER,Mrwhosetheboss,2024-11-29 19:12:54+00:00,shorts #tech #gadgets #robotvacuums Links here: DE: https://bit.ly/4fA3Ytw ⁠US: http://bit.ly/4fTwA1v FR: https://bit.ly/3V8KOTw.,https://i.ytimg.com/vi/P6B_uE-mYDQ/hqdefault.jpg,686351.0,45641.0,PT59S,59
6jVUSsByq9Y,UCMiJRAwDNSNzuYeN2uWa0pA,The BEST Smartphones of 2024!,Mrwhosetheboss,2024-11-29 11:13:15+00:00,Which is the best phone of 2024? Samsung? Apple iPhone? Xiaomi? Google?... or someone else? Only the first 30 purchases ...,https://i.ytimg.com/vi/6jVUSsByq9Y/hqdefault.jpg,4834520.0,168907.0,PT20M45S,1245
swx8m5o5Hb8,UCMiJRAwDNSNzuYeN2uWa0pA,Can you hear this!?,Mrwhosetheboss,2024-11-28 17:58:05+00:00,shorts #tech #hearing.,https://i.ytimg.com/vi/swx8m5o5Hb8/hqdefault.jpg,6744278.0,470227.0,PT52S,52
jKcHOJDwm9A,UCMiJRAwDNSNzuYeN2uWa0pA,I built the DREAM Smart Living Room!,Mrwhosetheboss,2024-11-24 12:02:59+00:00,Everything from TV's to Lighting to Smart Home Gadgets - this is how we built our Dream Living Room! Thanks to our friends at ...,https://i.ytimg.com/vi/jKcHOJDwm9A/hqdefault.jpg,4848932.0,163339.0,PT20M28S,1228
4qWR-YCgysQ,UCMiJRAwDNSNzuYeN2uWa0pA,They put AI...into a Lamp...,Mrwhosetheboss,2024-11-22 21:23:14+00:00,Get Lepro on Amazon here: ...,https://i.ytimg.com/vi/4qWR-YCgysQ/hqdefault.jpg,908211.0,52890.0,PT1M7S,67
8CikBtgorWE,UCMiJRAwDNSNzuYeN2uWa0pA,I bought every iPad EVER!,Mrwhosetheboss,2024-11-22 10:54:37+00:00,I bought EVERY generation of Apple iPad ever (and most of them at least twice to try and get ones that actually worked properly ...,https://i.ytimg.com/vi/8CikBtgorWE/hqdefault.jpg,4349833.0,136637.0,PT28M47S,1727
mk1h-ku4GhY,UCMiJRAwDNSNzuYeN2uWa0pA,I built the DREAM Gaming Setup!,Mrwhosetheboss,2024-11-16 12:17:23+00:00,I cried tears of joy when the cameras stopped rolling for this video. This room is a genuine dream come true Go to ...,https://i.ytimg.com/vi/mk1h-ku4GhY/hqdefault.jpg,4415374.0,193538.0,PT24M11S,1451
GbyOPPXbxQI,UCMiJRAwDNSNzuYeN2uWa0pA,The Smallest Microscope in the World!,Mrwhosetheboss,2024-11-15 18:39:16+00:00,"shorts #tech #gadgets #microscope I spend a LOT of time trying to make my videos as concise, polished and useful as possible ...",https://i.ytimg.com/vi/GbyOPPXbxQI/hqdefault.jpg,12477978.0,691787.0,PT56S,56
neIYdLysqlk,UCMiJRAwDNSNzuYeN2uWa0pA,I tested the Craziest Xiaomi Gadgets!,Mrwhosetheboss,2024-11-13 12:04:54+00:00,"I'm still genuinely in shock how great some of these were I spend a LOT of time trying to make my videos as concise, polished ...",https://i.ytimg.com/vi/neIYdLysqlk/hqdefault.jpg,10451144.0,271865.0,PT27M53S,1673
BqvtFfkbQxs,UCMiJRAwDNSNzuYeN2uWa0pA,I bought my Dream House!,Mrwhosetheboss,2024-11-09 12:23:29+00:00,"Welcome to the full house tour! For the next 9 weeks we're going to try and post normal tech videos during the week, and then ...",https://i.ytimg.com/vi/BqvtFfkbQxs/hqdefault.jpg,4030345.0,209013.0,PT16M26S,986
o7m-vmVejUM,UCMiJRAwDNSNzuYeN2uWa0pA,My last video here,Mrwhosetheboss,2024-11-02 12:14:44+00:00,"Time for some changes :) I spend a LOT of time trying to make my videos as concise, polished and useful as possible for you - if ...",https://i.ytimg.com/vi/o7m-vmVejUM/hqdefault.jpg,4898741.0,357069.0,PT13M57S,837
ZrWfNrfflhA,UCMiJRAwDNSNzuYeN2uWa0pA,I bought the most BEAUTIFUL Phones on the Internet!,Mrwhosetheboss,2024-10-30 12:47:44+00:00,Buying the most beautiful phones in the world - from Barbie to Disney to Designer Fashion Brands like Jimmy Choo Download ...,https://i.ytimg.com/vi/ZrWfNrfflhA/hqdefault.jpg,4777767.0,154545.0,PT20M54S,1254
YX8ks42Azn8,UCMiJRAwDNSNzuYeN2uWa0pA,The TRIPLE FOLDING phone has a Problem.,Mrwhosetheboss,2024-10-26 14:06:50+00:00,This phone has a LOT of good....and a LOT of bad... Only the first 30 purchases can enjoy my Exclusive Holiday Offer: a 15% ...,https://i.ytimg.com/vi/YX8ks42Azn8/hqdefault.jpg,4511340.0,124290.0,PT12M54S,774
8Vk_2Kq9Njw,UCMiJRAwDNSNzuYeN2uWa0pA,13 Most EMBARRASSING Tech Fails of all time.,Mrwhosetheboss,2024-10-19 12:06:19+00:00,"Embarrassing tech fails, from Mcdonalds, to Tesla, to the global IT crisis...it gets bad. Check out Bitdefender here!",https://i.ytimg.com/vi/8Vk_2Kq9Njw/hqdefault.jpg,4639755.0,141498.0,PT28M18S,1698
mGv4wOpo8R0,UCMiJRAwDNSNzuYeN2uWa0pA,Controlling a Bird With My Phone,Mrwhosetheboss,2024-10-16 12:33:10+00:00,"shorts #tech #gadgets I spend a LOT of time trying to make my videos as concise, polished and useful as possible for you - if you ...",https://i.ytimg.com/vi/mGv4wOpo8R0/hqdefault.jpg,4667555.0,276004.0,PT44S,44
uSGVk2KVokQ,UCMiJRAwDNSNzuYeN2uWa0pA,Why Google Search is Falling Apart.,Mrwhosetheboss,2024-10-12 11:47:29+00:00,Pls Google do something. Go to https://surfshark.com/boss for 4 extra free months of Surfshark! I spend a LOT of time trying to ...,https://i.ytimg.com/vi/uSGVk2KVokQ/hqdefault.jpg,4081663.0,198433.0,PT17M12S,1032
LbQIjt8wjJM,UCMiJRAwDNSNzuYeN2uWa0pA,5 Most BIZARRE Pokemon Gadgets,Mrwhosetheboss,2024-10-08 12:28:42+00:00,"shorts #tech #gadgets #pokemon I spend a LOT of time trying to make my videos as concise, polished and useful as possible for ...",https://i.ytimg.com/vi/LbQIjt8wjJM/hqdefault.jpg,2088593.0,126372.0,PT58S,58
4RcThoRG46c,UCMiJRAwDNSNzuYeN2uWa0pA,I tested every Celebrity Tech product!,Mrwhosetheboss,2024-10-05 10:52:18+00:00,"Celebrity tech from Ronaldo, Mbappe, Will Smith, Kim Kardashian and much more, finally put to the test Only the first 30 ...",https://i.ytimg.com/vi/4RcThoRG46c/hqdefault.jpg,7343804.0,205805.0,PT27M15S,1635
XTXBjoR7xJU,UCMiJRAwDNSNzuYeN2uWa0pA,I Made My Smartphone Disappear,Mrwhosetheboss,2024-10-01 14:50:53+00:00,"smartphone #shorts #tech #gadgets I spend a LOT of time trying to make my videos as concise, polished and useful as possible ...",https://i.ytimg.com/vi/XTXBjoR7xJU/hqdefault.jpg,14831949.0,819961.0,PT50S,50
z5Y9n9TBGek,UCBJycsmduvYEL83R_U4JriQ,If Apple Made a Camera 👀,Marques Brownlee,2025-03-05 15:29:53+00:00,It would be this Sigma BF.,https://i.ytimg.com/vi/z5Y9n9TBGek/hqdefault.jpg,652244.0,34424.0,PT1M,60
eRdMxQ1zVPo,UCBJycsmduvYEL83R_U4JriQ,Nothing Phone 3a/Pro: Now Do a Flagship!,Marques Brownlee,2025-03-04 10:30:54+00:00,That's a lot of phone for 400 bucks Save up to 40% off at https://ridge.com/mkbhd and celebrate Ridge's 12th anniversary Nothing ...,https://i.ytimg.com/vi/eRdMxQ1zVPo/hqdefault.jpg,2549360.0,95912.0,PT10M17S,617
qF4vZxbSmjo,UCBJycsmduvYEL83R_U4JriQ,iPhone 16e Review: Who Are You?,Marques Brownlee,2025-02-27 02:00:39+00:00,The new iPhone 16e costs $599. Who is it for? Save 15% when you bundle a dbrand Prism and Grip case at ...,https://i.ytimg.com/vi/qF4vZxbSmjo/hqdefault.jpg,6745218.0,214688.0,PT14M40S,880
NECBCxEFMCo,UCBJycsmduvYEL83R_U4JriQ,Are Foldables Cooked?,Marques Brownlee,2025-02-20 14:05:23+00:00,You can finally fit a (square) iPad Mini in your pocket! MKBHD Merch: http://shop.MKBHD.com Intro Track: Who are You by C2C ...,https://i.ytimg.com/vi/NECBCxEFMCo/hqdefault.jpg,3887999.0,118525.0,PT11M,660
KIFwAzmmyKI,UCBJycsmduvYEL83R_U4JriQ,Samsung&#39;s Special Sauce,Marques Brownlee,2025-02-19 21:12:58+00:00,It's seriously impressive.,https://i.ytimg.com/vi/KIFwAzmmyKI/hqdefault.jpg,1652305.0,107311.0,PT56S,56
FmmUAhE6MxU,UCBJycsmduvYEL83R_U4JriQ,Every Phone Should Copy This!,Marques Brownlee,2025-02-14 15:43:55+00:00,You may never have heard of the HMD Skyline. HMD Skyline: https://geni.us/tA6J9 iFixit HMD Skyline Parts: ...,https://i.ytimg.com/vi/FmmUAhE6MxU/hqdefault.jpg,2136874.0,75315.0,PT9M22S,562
6zHFNjK-QiQ,UCBJycsmduvYEL83R_U4JriQ,PowerBeats Pro 2 Review: Still Better than AirPods!,Marques Brownlee,2025-02-11 15:00:37+00:00,"PowerBeats Pro 2 are here. They're better than AirPods Pro, and easily some of the best ANC earbuds you can get to work out.",https://i.ytimg.com/vi/6zHFNjK-QiQ/hqdefault.jpg,2131948.0,70789.0,PT10M10S,610
m0SNHvT6ybQ,UCBJycsmduvYEL83R_U4JriQ,Copy and Paste from Real Life!,Marques Brownlee,2025-02-07 15:33:30+00:00,Built into the iPhone viewfinder. And Google Lens.,https://i.ytimg.com/vi/m0SNHvT6ybQ/hqdefault.jpg,1756445.0,95250.0,PT1M,60
a4NJNdHqs_I,UCBJycsmduvYEL83R_U4JriQ,Samsung Galaxy S25 Ultra Review: The Tables Have Turned!,Marques Brownlee,2025-02-05 22:18:18+00:00,Part review part rant. It's still a good phone though. Get the Samsung Galaxy S25 Ultra at BestBuy in-store or online at ...,https://i.ytimg.com/vi/a4NJNdHqs_I/hqdefault.jpg,3860723.0,129477.0,PT14M23S,863
az5QL_NLBvg,UCBJycsmduvYEL83R_U4JriQ,I Tried Samsung&#39;s Secret Android XR Headset!,Marques Brownlee,2025-01-27 23:37:14+00:00,The Android XR headset with Gemini has some surprisingly cool features that we'll start to see everywhere. Head to BestBuy to ...,https://i.ytimg.com/vi/az5QL_NLBvg/hqdefault.jpg,2683799.0,95250.0,PT11M49S,709
SAb4zRyxrD4,UCBJycsmduvYEL83R_U4JriQ,Samsung Galaxy S25/Ultra Impressions: What Happened?,Marques Brownlee,2025-01-22 18:00:39+00:00,It's the same picture. Get an S25 Ultra case that'll never yellow at https://dbrand.com/ghost Samsung Galaxy S25 Ultra: ...,https://i.ytimg.com/vi/SAb4zRyxrD4/hqdefault.jpg,5430797.0,153870.0,PT9M23S,563
SCxnn2TpXQU,UCBJycsmduvYEL83R_U4JriQ,Your iPhone is Reading a Hidden Language,Marques Brownlee,2025-01-13 15:43:55+00:00,Actually useful smartphone feature you've never heard of: iPhones can read laundry symbols.,https://i.ytimg.com/vi/SCxnn2TpXQU/hqdefault.jpg,974114.0,55518.0,PT55S,55
ALghmqNSiG4,UCBJycsmduvYEL83R_U4JriQ,This Phone Shouldn&#39;t Exist...,Marques Brownlee,2025-01-10 22:34:29+00:00,Why?,https://i.ytimg.com/vi/ALghmqNSiG4/hqdefault.jpg,2445231.0,131550.0,PT53S,53
-kuG6RgL32c,UCBJycsmduvYEL83R_U4JriQ,OnePlus 13 Review: The Bar Has Been Set!,Marques Brownlee,2025-01-07 16:30:47+00:00,"This phone is great, but... wait til this year of phones The wallpaper behind me: https://panels.art/w/rsu MKBHD Merch: http://shop.",https://i.ytimg.com/vi/-kuG6RgL32c/hqdefault.jpg,3876995.0,124186.0,PT15M5S,905
nffJx51swVQ,UCBJycsmduvYEL83R_U4JriQ,The World&#39;s Largest Golf Simulator,Marques Brownlee,2025-01-05 19:02:08+00:00,,https://i.ytimg.com/vi/nffJx51swVQ/hqdefault.jpg,1239853.0,54886.0,PT2M32S,152
EAx_RtMKPm8,UCBJycsmduvYEL83R_U4JriQ,The Honey Scam: Explained,Marques Brownlee,2024-12-31 20:17:18+00:00,Don't. Use. Honey. The MegaLag video: https://youtu.be/vc4yL3YTwWk?si=cKlsmSIeyfjDENqH MKBHD Merch: http://shop.,https://i.ytimg.com/vi/EAx_RtMKPm8/hqdefault.jpg,5790276.0,228500.0,PT10M53S,653
LCpm7cNQ5Vo,UCBJycsmduvYEL83R_U4JriQ,WTF Happened in 2024?!,Marques Brownlee,2024-12-28 20:58:22+00:00,Longest year of my life. It's rewind time. Panels: https://panels.art 251 Low: ...,https://i.ytimg.com/vi/LCpm7cNQ5Vo/hqdefault.jpg,2627654.0,137395.0,PT15M50S,950
E76CUtSHMrU,UCBJycsmduvYEL83R_U4JriQ,Smartphone Awards 2024!,Marques Brownlee,2024-12-19 23:35:02+00:00,The best (and worst) smartphones of 2024! MKBHD Merch: http://shop.MKBHD.com Apple iPhone 16: https://geni.us/QOmf6 ...,https://i.ytimg.com/vi/E76CUtSHMrU/hqdefault.jpg,5276092.0,205516.0,PT27M30S,1650
74J0uiZk29k,UCBJycsmduvYEL83R_U4JriQ,SORA vs VEO 2 - AI Generated Videos,Marques Brownlee,2024-12-19 17:25:27+00:00,The AI Generated Video Wars have already begun.,https://i.ytimg.com/vi/74J0uiZk29k/hqdefault.jpg,594722.0,25409.0,PT2M8S,128
OY2x0TyKzIQ,UCBJycsmduvYEL83R_U4JriQ,This Video is AI Generated! SORA Review,Marques Brownlee,2024-12-09 16:02:33+00:00,SORA generates videos. This is the first review. Get up to 40% off on last minute gifts at https://ridge.com/MKBHD The (real) ...,https://i.ytimg.com/vi/OY2x0TyKzIQ/hqdefault.jpg,3955849.0,130474.0,PT16M41S,1001
EFiHm6WjhNA,UCBJycsmduvYEL83R_U4JriQ,I Tried the Weirdest “Open” Headphones,Marques Brownlee,2024-11-29 20:32:43+00:00,Transparency mode... in real life Sennheiser HD650: https://geni.us/1nlHAU Sony Linkbuds Open: https://geni.us/s3rW7 Bose ...,https://i.ytimg.com/vi/EFiHm6WjhNA/hqdefault.jpg,1798581.0,57678.0,PT14M39S,879
l3_nECzo_EA,UCBJycsmduvYEL83R_U4JriQ,This EV has a LOT of Tech,Marques Brownlee,2024-11-26 16:21:26+00:00,"Li Auto Mega is not sold in the US, but... what if it was?",https://i.ytimg.com/vi/l3_nECzo_EA/hqdefault.jpg,1193336.0,41664.0,PT1M43S,103
haDjmBT9tu4,UCBJycsmduvYEL83R_U4JriQ,An Honest Review of Apple Intelligence... So Far,Marques Brownlee,2024-11-22 22:38:00+00:00,"Reviewing the Apple Intelligence features out so far. Not included in this video: Natural language search in Photos, memory ...",https://i.ytimg.com/vi/haDjmBT9tu4/hqdefault.jpg,4477620.0,116988.0,PT17M49S,1069
ZvgZWqaranw,UCBJycsmduvYEL83R_U4JriQ,Gaming on the BACK of the phone?,Marques Brownlee,2024-11-19 22:00:19+00:00,,https://i.ytimg.com/vi/ZvgZWqaranw/hqdefault.jpg,2459025.0,145286.0,PT57S,57
9HQx5pgUoiY,UCBJycsmduvYEL83R_U4JriQ,M4 Max MacBook Pro: I&#39;m Convinced!,Marques Brownlee,2024-11-18 17:30:04+00:00,M4 generation has created a gap from M1. This laptop is great. Get a dbrand skin for your MacBook Pro at ...,https://i.ytimg.com/vi/9HQx5pgUoiY/hqdefault.jpg,3083321.0,93597.0,PT12M31S,751
XXPjZwYY4z4,UCBJycsmduvYEL83R_U4JriQ,The Harry Potter phone comes with a WAND 🪄,Marques Brownlee,2024-11-16 17:17:15+00:00,,https://i.ytimg.com/vi/XXPjZwYY4z4/hqdefault.jpg,405175.0,23737.0,PT56S,56
S6qznDLlHRQ,UCBJycsmduvYEL83R_U4JriQ,How My Video Gear is Changing!,Marques Brownlee,2024-11-11 18:47:07+00:00,I want to shoot more videos in more places... Thanks DJI for sponsoring today's video! Check out the DJI Osmo Action Camera 5 ...,https://i.ytimg.com/vi/S6qznDLlHRQ/hqdefault.jpg,1882701.0,47041.0,PT9M9S,549
z19HM7ANZlo,UCBJycsmduvYEL83R_U4JriQ,The M4 Mac Mini is Incredible!,Marques Brownlee,2024-11-07 14:00:39+00:00,The new $599 M4 Mac Mini is really good. In more than one way. MKBHD Merch: http://shop.MKBHD.com Apple Mac Mini M4: ...,https://i.ytimg.com/vi/z19HM7ANZlo/hqdefault.jpg,6491644.0,173257.0,PT11M45S,705
DyEgh-kkkAA,UCBJycsmduvYEL83R_U4JriQ,I Reuploaded This Short 1000 Times!,Marques Brownlee,2024-11-02 16:23:00+00:00,,https://i.ytimg.com/vi/DyEgh-kkkAA/hqdefault.jpg,3410347.0,233125.0,PT58S,58
G0eKzU_fV00,UCBJycsmduvYEL83R_U4JriQ,I Tried Real Augmented Reality Glasses!,Marques Brownlee,2024-11-01 19:30:02+00:00,Trying the only real working Augmented Reality glasses in the world! Are they the future? Waveform interview with Boz from Meta: ...,https://i.ytimg.com/vi/G0eKzU_fV00/hqdefault.jpg,5939657.0,146373.0,PT20M29S,1229
